id	cluster
monkeyc1g1s382	5
monkeyc1g1s383	5
monkeyc1g1s384	5
monkeyc1g1s385	5
monkeyc1g1s386	5
monkeyc1g1s387	5
monkeyc1g1s388	5
monkeyc1g1s389	5
monkeyc1g1s390	5
monkeyc1g1s391	5
monkeyc1g1s392	5
monkeyc1g1s393	5
monkeyc1g1s394	5
monkeyc1g1s395	5
monkeyc1g1s396	5
monkeyc1g1s397	5
monkeyc1g1s398	5
monkeyc1g1s399	5
monkeyc1g1s400	5
monkeyc1g1s401	5
monkeyc1g1s402	5
monkeyc1g1s403	5
monkeyc1g1s404	5
monkeyc1g1s405	5
monkeyc1g1s406	5
monkeyc1g1s407	5
monkeyc1g1s408	5
monkeyc1g1s409	5
monkeyc1g1s410	5
monkeyc1g1s411	5
monkeyc1g1s412	5
monkeyc1g1s413	5
monkeyc1g1s414	5
monkeyc1g1s415	5
monkeyc1g1s416	5
monkeyc1g1s417	5
monkeyc1g1s418	5
monkeyc1g1s419	5
monkeyc1g1s420	5
monkeyc1g1s421	5
monkeyc1g1s422	5
monkeyc1g1s423	5
monkeyc1g1s424	5
monkeyc1g1s425	5
monkeyc1g1s426	5
monkeyc1g1s427	5
monkeyc1g1s428	5
monkeyc1g1s429	5
monkeyc1g1s430	5
monkeyc1g1s431	5
monkeyc1g1s432	5
monkeyc1g1s433	5
monkeyc1g1s434	5
monkeyc1g1s435	5
monkeyc1g1s436	5
monkeyc1g1s437	5
monkeyc1g1s438	5
monkeyc1g1s439	5
monkeyc1g1s440	5
monkeyc1g1s441	5
monkeyc1g1s442	5
monkeyc1g1s443	5
monkeyc1g1s444	5
monkeyc1g1s445	5
monkeyc1g1s446	5
monkeyc1g1s447	5
monkeyc1g1s448	5
monkeyc1g1s449	5
monkeyc1g1s450	5
monkeyc1g1s451	5
monkeyc1g1s452	5
monkeyc1g1s453	5
monkeyc1g1s454	5
monkeyc1g1s455	5
monkeyc1g1s456	5
monkeyc1g1s457	5
monkeyc1g1s458	5
monkeyc1g1s459	5
monkeyc1g1s460	5
monkeyc1g1s461	5
monkeyc1g1s462	5
monkeyc1g1s463	5
monkeyc1g1s464	5
monkeyc1g1s465	5
monkeyc1g1s466	5
monkeyc1g1s467	5
monkeyc1g1s468	5
monkeyc1g1s469	5
monkeyc1g1s470	5
monkeyc1g1s471	5
monkeyc1g1s472	5
monkeyc1g1s473	5
monkeyc1g1s474	5
monkeyc1g1s475	5
monkeyc1g1s476	5
monkeyc1g1s477	5
monkeyc1g1s478	5
monkeyc1g1s479	5
monkeyc1g1s480	5
monkeyc1g1s481	5
monkeyc1g1s482	5
monkeyc1g1s483	5
monkeyc1g1s484	5
monkeyc1g1s485	5
monkeyc1g1s486	5
monkeyc1g1s487	5
monkeyc1g1s488	5
monkeyc1g1s489	5
monkeyc1g1s490	5
monkeyc1g1s491	5
monkeyc1g1s492	5
monkeyc1g1s493	5
monkeyc1g1s494	5
monkeyc1g1s495	5
monkeyc1g1s496	5
monkeyc1g1s497	5
monkeyc1g1s498	5
monkeyc1g1s499	5
monkeyc1g1s500	5
monkeyc2g2s501	9
monkeyc2g2s502	5
monkeyc2g2s503	5
monkeyc2g2s504	9
monkeyc2g2s505	9
monkeyc2g2s506	9
monkeyc2g2s507	9
monkeyc2g2s508	9
monkeyc2g2s509	9
monkeyc2g2s510	9
monkeyc2g2s511	9
monkeyc2g2s512	9
monkeyc2g2s513	9
monkeyc2g2s514	9
monkeyc2g2s515	9
monkeyc2g2s516	9
monkeyc2g2s517	9
monkeyc2g2s518	9
monkeyc2g2s519	9
monkeyc2g2s520	9
monkeyc2g2s521	9
monkeyc2g2s522	9
monkeyc2g2s523	5
monkeyc2g2s524	9
monkeyc2g2s525	5
monkeyc2g2s526	9
monkeyc2g2s527	5
monkeyc2g2s528	9
monkeyc2g2s529	5
monkeyc2g2s530	9
monkeyc2g2s531	5
monkeyc2g2s532	9
monkeyc2g2s533	9
monkeyc2g2s534	9
monkeyc2g2s535	9
monkeyc2g2s536	9
monkeyc2g2s537	9
monkeyc2g2s538	9
monkeyc2g2s539	5
monkeyc2g2s540	9
monkeyc2g2s541	9
monkeyc2g2s542	9
monkeyc2g2s543	5
monkeyc2g2s544	5
monkeyc2g2s545	5
monkeyc2g2s546	9
monkeyc2g2s547	9
monkeyc2g2s548	9
monkeyc2g2s549	5
monkeyc2g2s550	9
monkeyc2g2s551	9
monkeyc2g2s552	9
monkeyc2g2s553	9
monkeyc2g2s554	9
monkeyc2g2s555	9
monkeyc2g2s556	9
monkeyc2g2s557	5
monkeyc2g2s558	9
monkeyc2g2s559	9
monkeyc2g2s560	9
monkeyc2g2s561	9
monkeyc2g2s562	9
monkeyc2g2s563	9
monkeyc2g2s564	5
monkeyc2g2s565	5
monkeyc2g2s566	9
monkeyc2g2s567	5
monkeyc2g2s568	9
monkeyc2g2s569	9
monkeyc2g2s570	9
monkeyc2g2s571	9
monkeyc2g2s572	9
monkeyc2g2s573	9
monkeyc2g2s574	5
monkeyc2g2s575	9
monkeyc2g2s576	9
monkeyc2g2s577	5
monkeyc2g2s578	5
monkeyc2g2s579	9
monkeyc2g2s580	9
monkeyc2g2s581	9
monkeyc2g2s582	9
monkeyc2g2s583	9
monkeyc2g2s584	9
monkeyc2g2s585	5
monkeyc2g2s586	9
monkeyc2g2s587	9
monkeyc2g2s588	9
monkeyc2g2s589	9
monkeyc2g2s590	9
monkeyc2g2s591	9
monkeyc2g2s592	9
monkeyc2g2s593	9
monkeyc2g2s594	9
monkeyc2g2s595	9
monkeyc2g2s596	9
monkeyc2g2s597	9
monkeyc2g2s598	9
monkeyc2g2s599	9
monkeyc2g2s600	5
monkeyc2g2s601	9
monkeyc2g2s602	9
monkeyc2g2s603	9
monkeyc2g2s604	5
monkeyc2g2s605	9
monkeyc2g2s606	9
monkeyc2g2s607	9
monkeyc2g2s608	9
monkeyc2g2s609	9
monkeyc2g2s610	9
monkeyc2g2s611	9
monkeyc2g2s612	9
monkeyc2g2s613	9
monkeyc2g2s614	9
monkeyc2g2s615	5
monkeyc2g2s616	9
monkeyc2g2s617	5
monkeyc2g2s618	9
monkeyc2g2s619	9
monkeyc2g2s620	5
monkeyc2g2s621	9
monkeyc2g2s622	9
monkeyc2g2s623	9
monkeyc2g2s624	9
monkeyc2g2s625	9
monkeyc2g2s626	9
monkeyc2g2s627	9
monkeyc2g2s628	9
monkeyc2g2s629	9
monkeyc2g2s630	9
monkeyc2g2s631	9
monkeyc2g2s632	9
monkeyc2g2s633	9
monkeyc2g2s634	9
monkeyc2g2s635	9
monkeyc2g2s636	9
monkeyc2g2s637	9
monkeyc2g2s638	9
monkeyc2g2s639	9
monkeyc2g2s640	9
monkeyc2g2s641	9
monkeyc2g2s642	5
monkeyc2g2s643	9
monkeyc2g2s644	9
monkeyc2g2s645	9
monkeyc2g2s646	5
monkeyc2g2s647	9
monkeyc2g2s648	9
monkeyc2g2s649	5
monkeyc2g2s650	9
monkeyc2g2s651	9
monkeyc2g2s652	9
monkeyc2g2s653	5
monkeyc2g2s654	9
monkeyc2g2s655	5
monkeyc2g2s656	9
monkeyc2g2s657	9
monkeyc2g2s658	9
monkeyc2g2s659	9
monkeyc2g2s660	5
monkeyc2g2s661	9
monkeyc2g2s662	9
monkeyc2g2s663	9
monkeyc2g2s664	9
monkeyc2g2s665	5
monkeyc2g2s666	9
monkeyc2g2s667	5
monkeyc2g2s668	9
monkeyc2g2s669	9
monkeyc2g2s670	9
monkeyc2g2s671	9
monkeyc2g2s672	9
monkeyc2g2s673	9
monkeyc2g2s674	9
monkeyc2g2s675	9
monkeyc2g2s676	9
monkeyc2g2s677	9
monkeyc2g2s678	9
monkeyc2g2s679	5
monkeyc2g2s680	9
monkeyc2g2s681	9
monkeyc2g2s682	9
monkeyc2g2s683	9
monkeyc2g2s684	9
monkeyc2g2s685	5
monkeyc2g2s686	9
monkeyc2g2s687	5
monkeyc2g2s688	9
monkeyc2g2s689	5
monkeyc2g2s690	9
monkeyc2g2s691	5
monkeyc2g2s692	5
monkeyc2g2s693	9
monkeyc2g2s694	5
monkeyc2g2s695	9
monkeyc2g2s696	9
monkeyc2g2s697	9
monkeyc2g2s698	9
monkeyc2g2s699	9
monkeyc2g2s700	9
monkeyc2g2s701	9
monkeyc2g2s702	5
monkeyc2g2s703	9
monkeyc2g2s704	9
monkeyc2g2s705	9
monkeyc2g2s706	9
monkeyc2g2s707	9
monkeyc2g2s708	9
monkeyc2g2s709	9
monkeyc2g2s710	9
monkeyc2g2s711	9
monkeyc2g2s712	5
monkeyc2g2s713	9
monkeyc2g2s714	9
monkeyc2g2s715	5
monkeyc2g2s716	9
monkeyc2g2s717	9
monkeyc2g2s718	5
monkeyc2g2s719	9
monkeyc2g2s720	9
monkeyc2g2s721	9
monkeyc2g2s722	9
monkeyc2g2s723	9
monkeyc2g2s724	9
monkeyc2g2s725	9
monkeyc2g2s726	9
monkeyc2g2s727	9
monkeyc2g2s728	5
monkeyc2g2s729	9
monkeyc2g2s730	9
monkeyc2g2s731	9
monkeyc2g2s732	9
monkeyc2g2s733	9
monkeyc2g2s734	9
monkeyc2g2s735	9
monkeyc2g2s736	5
monkeyc2g2s737	9
monkeyc2g2s738	9
monkeyc2g2s739	5
monkeyc2g2s740	9
monkeyc2g2s741	9
monkeyc2g2s742	5
monkeyc2g2s743	9
monkeyc2g2s744	9
monkeyc2g2s745	5
monkeyc2g2s746	9
monkeyc2g2s747	9
monkeyc2g2s748	9
monkeyc2g2s749	9
monkeyc2g2s750	9
monkeyc2g2s751	9
monkeyc2g2s752	9
monkeyc2g2s753	9
monkeyc2g2s754	9
monkeyc2g2s755	9
monkeyc2g2s756	9
monkeyc2g2s757	9
monkeyc2g2s758	9
monkeyc2g2s759	9
monkeyc2g2s760	9
monkeyc2g2s761	5
monkeyc2g2s762	9
monkeyc2g2s763	9
monkeyc2g2s764	9
monkeyc2g2s765	9
monkeyc2g2s766	9
monkeyc2g2s767	9
monkeyc2g2s768	5
monkeyc2g2s769	9
monkeyc2g2s770	9
monkeyc2g2s771	9
monkeyc2g2s772	9
monkeyc2g2s773	5
monkeyc2g2s774	9
monkeyc2g2s775	9
monkeyc2g2s776	9
monkeyc2g2s777	9
monkeyc2g2s778	9
monkeyc2g2s779	9
monkeyc2g2s780	5
monkeyc2g2s781	9
monkeyc2g2s782	9
monkeyc2g2s783	5
monkeyc2g2s784	9
monkeyc2g2s785	9
monkeyc2g2s786	9
monkeyc2g2s787	9
monkeyc2g2s788	9
monkeyc2g2s789	9
monkeyc2g2s790	9
monkeyc2g2s791	9
monkeyc2g2s792	9
monkeyc2g2s793	9
monkeyc2g2s794	9
monkeyc2g2s795	5
monkeyc2g2s796	5
monkeyc2g2s797	5
monkeyc2g2s798	9
monkeyc2g2s799	9
monkeyc2g2s800	9
monkeyc2g2s801	9
monkeyc2g2s802	9
monkeyc2g2s803	9
monkeyc2g2s804	9
monkeyc2g2s805	9
monkeyc2g2s806	9
monkeyc2g2s807	9
monkeyc2g2s808	9
monkeyc2g2s809	9
monkeyc2g2s810	5
monkeyc2g2s811	9
monkeyc2g2s812	9
monkeyc2g2s813	5
monkeyc2g2s814	9
monkeyc2g2s815	9
monkeyc2g2s816	5
monkeyc2g2s817	5
monkeyc2g2s818	9
monkeyc2g2s819	5
monkeyc2g2s820	5
monkeyc2g2s821	5
monkeyc2g2s822	5
monkeyc2g2s823	9
monkeyc2g2s824	9
monkeyc2g2s825	9
monkeyc2g2s826	9
monkeyc2g2s827	9
monkeyc2g2s828	9
monkeyc2g2s829	5
monkeyc2g2s830	9
monkeyc2g2s831	9
monkeyc2g2s832	5
monkeyc2g2s833	9
monkeyc2g2s834	9
monkeyc2g2s835	5
monkeyc2g2s836	9
monkeyc2g2s837	9
monkeyc2g2s838	9
monkeyc2g2s839	9
monkeyc2g2s840	9
monkeyc2g2s841	9
monkeyc2g2s842	9
monkeyc2g2s843	9
monkeyc2g2s844	9
monkeyc2g2s845	9
monkeyc2g2s846	9
monkeyc2g2s847	9
monkeyc2g2s848	9
monkeyc2g2s849	9
monkeyc2g2s850	9
monkeyc2g2s851	5
monkeyc2g2s852	9
monkeyc2g2s853	9
monkeyc2g2s854	9
monkeyc2g2s855	9
monkeyc2g2s856	9
monkeyc2g2s857	9
monkeyc2g2s858	9
monkeyc2g2s859	9
monkeyc2g2s860	9
monkeyc2g2s861	9
monkeyc2g2s862	9
monkeyc2g2s863	9
monkeyc2g2s864	5
monkeyc2g2s865	9
monkeyc2g2s866	9
monkeyc2g2s867	9
monkeyc2g2s868	9
monkeyc2g2s869	9
monkeyc2g2s870	9
monkeyc2g2s871	5
monkeyc2g2s872	9
monkeyc2g2s873	9
monkeyc2g2s874	9
monkeyc2g2s875	5
monkeyc2g2s876	9
monkeyc2g2s877	9
monkeyc2g2s878	9
monkeyc2g2s879	9
monkeyc2g2s880	9
monkeyc2g2s881	9
monkeyc2g2s882	9
monkeyc2g2s883	9
monkeyc2g2s884	9
monkeyc2g2s885	9
monkeyc2g2s886	9
monkeyc2g2s887	9
monkeyc2g2s888	9
monkeyc2g2s889	9
monkeyc2g2s890	9
monkeyc2g2s891	9
monkeyc2g2s892	9
monkeyc2g2s893	9
monkeyc2g2s894	9
monkeyc2g2s895	9
monkeyc2g2s896	9
monkeyc2g2s897	9
monkeyc2g2s898	9
monkeyc2g2s899	9
monkeyc2g2s900	9
monkeyc2g2s901	9
monkeyc2g2s902	9
monkeyc2g2s903	9
monkeyc2g2s904	9
monkeyc2g2s905	9
monkeyc2g2s906	9
monkeyc2g2s907	5
monkeyc2g2s908	5
monkeyc2g2s909	5
monkeyc2g2s910	9
monkeyc2g2s911	5
monkeyc2g2s912	9
monkeyc2g2s913	9
monkeyc2g2s914	9
monkeyc2g2s915	9
monkeyc2g2s916	9
monkeyc2g2s917	9
monkeyc2g2s918	9
monkeyc2g2s919	5
monkeyc2g2s920	9
monkeyc2g2s921	9
monkeyc2g2s922	9
monkeyc2g2s923	9
monkeyc2g2s924	9
monkeyc2g2s925	9
monkeyc2g2s926	9
monkeyc2g2s927	9
monkeyc2g2s928	9
monkeyc2g2s929	5
monkeyc2g2s930	9
monkeyc2g2s931	9
monkeyc2g2s932	9
monkeyc2g2s933	9
monkeyc2g2s934	9
monkeyc2g2s935	5
monkeyc2g2s936	5
monkeyc2g2s937	9
monkeyc2g2s938	9
monkeyc2g2s939	9
monkeyc2g2s940	5
monkeyc2g2s941	9
monkeyc2g2s942	9
monkeyc2g2s943	9
monkeyc2g2s944	9
monkeyc2g2s945	9
monkeyc2g2s946	9
monkeyc2g2s947	5
monkeyc2g2s948	5
monkeyc2g2s949	9
monkeyc2g2s950	9
monkeyc2g2s951	9
monkeyc2g2s952	9
monkeyc2g2s953	9
monkeyc2g2s954	9
monkeyc2g2s955	9
monkeyc2g2s956	5
monkeyc2g2s957	5
monkeyc2g2s958	9
monkeyc2g2s959	9
monkeyc2g2s960	9
monkeyc2g2s961	9
monkeyc2g2s962	9
monkeyc2g2s963	9
monkeyc2g2s964	9
monkeyc2g2s965	9
monkeyc2g2s966	9
monkeyc2g2s967	9
monkeyc2g2s968	9
monkeyc2g2s969	9
monkeyc2g2s970	5
monkeyc2g2s971	9
monkeyc2g2s972	9
monkeyc2g2s973	9
monkeyc2g2s974	5
monkeyc2g2s975	5
monkeyc2g2s976	9
monkeyc2g2s977	9
monkeyc2g2s978	9
monkeyc2g2s979	9
monkeyc2g2s980	9
monkeyc2g2s981	5
monkeyc2g2s982	9
monkeyc2g2s983	9
monkeyc2g2s984	9
monkeyc2g2s985	9
monkeyc2g2s986	9
monkeyc2g2s987	5
monkeyc2g2s988	9
monkeyc2g2s989	5
monkeyc2g2s990	9
monkeyc2g2s991	9
monkeyc2g2s992	5
monkeyc2g2s993	9
monkeyc2g2s994	9
monkeyc2g2s995	9
monkeyc2g2s996	9
monkeyc2g2s997	9
monkeyc2g2s998	9
monkeyc2g2s999	5
monkeyc2g2s1000	9
monkeyc3l1s1001	3
monkeyc3l1s1002	3
monkeyc3l1s1003	3
monkeyc3l1s1004	3
monkeyc3l1s1005	3
monkeyc3l1s1006	3
monkeyc3l1s1007	3
monkeyc3l1s1008	3
monkeyc3l1s1009	6
monkeyc3l1s1010	3
monkeyc3l1s1011	6
monkeyc3l1s1012	3
monkeyc3l1s1013	6
monkeyc3l1s1014	6
monkeyc3l1s1015	6
monkeyc3l1s1016	3
monkeyc3l1s1017	6
monkeyc3l1s1018	6
monkeyc3l1s1019	3
monkeyc3l1s1020	3
monkeyc3l1s1021	3
monkeyc3l1s1022	3
monkeyc3l1s1023	6
monkeyc3l1s1024	3
monkeyc3l1s1025	3
monkeyc3l1s1026	6
monkeyc3l1s1027	3
monkeyc3l1s1028	6
monkeyc3l1s1029	3
monkeyc3l1s1030	6
monkeyc3l1s1031	3
monkeyc3l1s1032	6
monkeyc3l1s1033	3
monkeyc3l1s1034	6
monkeyc3l1s1035	3
monkeyc3l1s1036	3
monkeyc3l1s1037	3
monkeyc3l1s1038	6
monkeyc3l1s1039	3
monkeyc3l1s1040	6
monkeyc3l1s1041	6
monkeyc3l1s1042	3
monkeyc3l1s1043	3
monkeyc3l1s1044	6
monkeyc3l1s1045	3
monkeyc3l1s1046	3
monkeyc3l1s1047	6
monkeyc3l1s1048	3
monkeyc3l1s1049	3
monkeyc3l1s1050	3
monkeyc3l1s1051	3
monkeyc3l1s1052	3
monkeyc3l1s1053	6
monkeyc3l1s1054	3
monkeyc3l1s1055	6
monkeyc3l1s1056	3
monkeyc3l1s1057	3
monkeyc3l1s1058	3
monkeyc3l1s1059	3
monkeyc3l1s1060	3
monkeyc3l1s1061	3
monkeyc3l1s1062	3
monkeyc3l1s1063	3
monkeyc3l1s1064	3
monkeyc3l1s1065	3
monkeyc3l1s1066	3
monkeyc3l1s1067	3
monkeyc3l1s1068	3
monkeyc3l1s1069	3
monkeyc3l1s1070	3
