id	cluster
monkeyc1g1s206	4
monkeyc1g1s207	4
monkeyc1g1s208	4
monkeyc1g1s209	4
monkeyc1g1s210	4
monkeyc1g1s211	4
monkeyc1g1s212	4
monkeyc1g1s213	4
monkeyc1g1s214	4
monkeyc1g1s215	4
monkeyc1g1s216	4
monkeyc1g1s217	4
monkeyc1g1s218	4
monkeyc1g1s219	4
monkeyc1g1s220	4
monkeyc1g1s221	4
monkeyc1g1s222	4
monkeyc1g1s223	4
monkeyc1g1s224	4
monkeyc1g1s225	4
monkeyc1g1s226	4
monkeyc1g1s227	4
monkeyc1g1s228	4
monkeyc1g1s229	4
monkeyc1g1s230	4
monkeyc1g1s231	4
monkeyc1g1s232	4
monkeyc1g1s233	4
monkeyc1g1s234	4
monkeyc1g1s235	4
monkeyc1g1s236	4
monkeyc1g1s237	4
monkeyc1g1s238	4
monkeyc1g1s239	4
monkeyc1g1s240	4
monkeyc1g1s241	4
monkeyc1g1s242	4
monkeyc1g1s243	4
monkeyc1g1s244	4
monkeyc1g1s245	4
monkeyc1g1s246	4
monkeyc1g1s247	4
monkeyc1g1s248	4
monkeyc1g1s249	4
monkeyc1g1s250	4
monkeyc1g1s251	4
monkeyc1g1s252	4
monkeyc1g1s253	4
monkeyc1g1s254	4
monkeyc1g1s255	4
monkeyc1g1s256	4
monkeyc1g1s257	4
monkeyc1g1s258	4
monkeyc1g1s259	4
monkeyc1g1s260	4
monkeyc1g1s261	4
monkeyc1g1s262	4
monkeyc1g1s263	4
monkeyc1g1s264	4
monkeyc1g1s265	4
monkeyc1g1s266	4
monkeyc1g1s267	4
monkeyc1g1s268	4
monkeyc1g1s269	4
monkeyc1g1s270	4
monkeyc1g1s271	4
monkeyc1g1s272	4
monkeyc1g1s273	4
monkeyc1g1s274	4
monkeyc1g1s275	4
monkeyc1g1s276	4
monkeyc1g1s277	4
monkeyc1g1s278	4
monkeyc1g1s279	4
monkeyc1g1s280	4
monkeyc1g1s281	4
monkeyc1g1s282	4
monkeyc1g1s283	4
monkeyc1g1s284	4
monkeyc1g1s285	4
monkeyc1g1s286	4
monkeyc1g1s287	4
monkeyc1g1s288	4
monkeyc1g1s289	4
monkeyc1g1s290	4
monkeyc1g1s291	4
monkeyc1g1s292	4
monkeyc1g1s293	4
monkeyc1g1s294	4
monkeyc1g1s295	4
monkeyc1g1s296	4
monkeyc1g1s297	4
monkeyc1g1s298	4
monkeyc1g1s299	4
monkeyc1g1s300	4
monkeyc1g1s301	4
monkeyc1g1s302	4
monkeyc1g1s303	4
monkeyc1g1s304	4
monkeyc1g1s305	4
monkeyc1g1s306	4
monkeyc1g1s307	4
monkeyc1g1s308	4
monkeyc1g1s309	4
monkeyc1g1s310	4
monkeyc1g1s311	4
monkeyc1g1s312	4
monkeyc1g1s313	4
monkeyc1g1s314	4
monkeyc1g1s315	4
monkeyc1g1s316	4
monkeyc1g1s317	4
monkeyc1g1s318	4
monkeyc1g1s319	4
monkeyc1g1s320	4
monkeyc1g1s321	4
monkeyc1g1s322	4
monkeyc1g1s323	4
monkeyc1g1s324	4
monkeyc1g1s325	4
monkeyc1g1s326	4
monkeyc1g1s327	4
monkeyc1g1s328	4
monkeyc1g1s329	4
monkeyc1g1s330	4
monkeyc1g1s331	4
monkeyc1g1s332	4
monkeyc1g1s333	4
monkeyc1g1s334	4
monkeyc1g1s335	4
monkeyc1g1s336	4
monkeyc1g1s337	4
monkeyc1g1s338	4
monkeyc1g1s339	4
monkeyc1g1s340	4
monkeyc1g1s341	4
monkeyc1g1s342	4
monkeyc1g1s343	4
monkeyc1g1s344	4
monkeyc1g1s345	4
monkeyc1g1s346	4
monkeyc1g1s347	4
monkeyc1g1s348	4
monkeyc1g1s349	4
monkeyc1g1s350	4
monkeyc1g1s351	4
monkeyc1g1s352	4
monkeyc1g1s353	4
monkeyc1g1s354	4
monkeyc1g1s355	4
monkeyc1g1s356	4
monkeyc1g1s357	4
monkeyc1g1s358	4
monkeyc1g1s359	4
monkeyc1g1s360	4
monkeyc1g1s361	4
monkeyc1g1s362	4
monkeyc1g1s363	4
monkeyc1g1s364	4
monkeyc1g1s365	4
monkeyc1g1s366	4
monkeyc1g1s367	4
monkeyc1g1s368	4
monkeyc1g1s369	4
monkeyc1g1s370	4
monkeyc1g1s371	4
monkeyc1g1s372	4
monkeyc1g1s373	4
monkeyc1g1s374	4
monkeyc1g1s375	4
monkeyc1g1s376	4
monkeyc1g1s377	4
monkeyc1g1s378	4
monkeyc1g1s379	4
monkeyc1g1s380	4
monkeyc1g1s381	4
monkeyc1g1s382	4
monkeyc1g1s383	4
monkeyc1g1s384	4
monkeyc1g1s385	4
monkeyc1g1s386	4
monkeyc1g1s387	4
monkeyc1g1s388	4
monkeyc1g1s389	4
monkeyc1g1s390	4
monkeyc1g1s391	4
monkeyc1g1s392	4
monkeyc1g1s393	4
monkeyc1g1s394	4
monkeyc1g1s395	4
monkeyc1g1s396	4
monkeyc1g1s397	4
monkeyc1g1s398	4
monkeyc1g1s399	4
monkeyc1g1s400	4
monkeyc1g1s401	4
monkeyc1g1s402	4
monkeyc1g1s403	4
monkeyc1g1s404	4
monkeyc1g1s405	4
monkeyc1g1s406	4
monkeyc1g1s407	4
monkeyc1g1s408	4
monkeyc1g1s409	4
monkeyc1g1s410	4
monkeyc1g1s411	4
monkeyc1g1s412	4
monkeyc1g1s413	4
monkeyc1g1s414	4
monkeyc1g1s415	4
monkeyc1g1s416	4
monkeyc1g1s417	4
monkeyc1g1s418	4
monkeyc1g1s419	4
monkeyc1g1s420	4
monkeyc1g1s421	4
monkeyc1g1s422	4
monkeyc1g1s423	4
monkeyc1g1s424	4
monkeyc1g1s425	4
monkeyc1g1s426	4
monkeyc1g1s427	4
monkeyc1g1s428	4
monkeyc1g1s429	4
monkeyc1g1s430	4
monkeyc1g1s431	4
monkeyc1g1s432	4
monkeyc1g1s433	4
monkeyc1g1s434	4
monkeyc1g1s435	4
monkeyc1g1s436	4
monkeyc1g1s437	4
monkeyc1g1s438	4
monkeyc1g1s439	4
monkeyc1g1s440	4
monkeyc1g1s441	4
monkeyc1g1s442	4
monkeyc1g1s443	4
monkeyc1g1s444	4
monkeyc1g1s445	4
monkeyc1g1s446	4
monkeyc1g1s447	4
monkeyc1g1s448	4
monkeyc1g1s449	4
monkeyc1g1s450	4
monkeyc1g1s451	4
monkeyc1g1s452	4
monkeyc1g1s453	4
monkeyc1g1s454	4
monkeyc1g1s455	4
monkeyc1g1s456	4
monkeyc1g1s457	4
monkeyc1g1s458	4
monkeyc1g1s459	4
monkeyc1g1s460	4
monkeyc1g1s461	4
monkeyc1g1s462	4
monkeyc1g1s463	4
monkeyc1g1s464	4
monkeyc1g1s465	4
monkeyc1g1s466	4
monkeyc1g1s467	4
monkeyc1g1s468	4
monkeyc1g1s469	4
monkeyc1g1s470	4
monkeyc1g1s471	4
monkeyc1g1s472	4
monkeyc1g1s473	4
monkeyc1g1s474	4
monkeyc1g1s475	4
monkeyc1g1s476	4
monkeyc1g1s477	4
monkeyc1g1s478	4
monkeyc1g1s479	4
monkeyc1g1s480	4
monkeyc1g1s481	4
monkeyc1g1s482	4
monkeyc1g1s483	4
monkeyc1g1s484	4
monkeyc1g1s485	4
monkeyc1g1s486	4
monkeyc1g1s487	4
monkeyc1g1s488	4
monkeyc1g1s489	4
monkeyc1g1s490	4
monkeyc1g1s491	4
monkeyc1g1s492	4
monkeyc1g1s493	4
monkeyc1g1s494	4
monkeyc1g1s495	4
monkeyc1g1s496	4
monkeyc1g1s497	4
monkeyc1g1s498	4
monkeyc1g1s499	4
monkeyc1g1s500	4
monkeyc2g2s501	7
monkeyc2g2s502	4
monkeyc2g2s503	4
monkeyc2g2s504	7
monkeyc2g2s505	7
monkeyc2g2s506	7
monkeyc2g2s507	7
monkeyc2g2s508	7
monkeyc2g2s509	7
monkeyc2g2s510	7
monkeyc2g2s511	7
monkeyc2g2s512	7
monkeyc2g2s513	7
monkeyc2g2s514	7
monkeyc2g2s515	7
monkeyc2g2s516	7
monkeyc2g2s517	7
monkeyc2g2s518	7
monkeyc2g2s519	7
monkeyc2g2s520	7
monkeyc2g2s521	7
monkeyc2g2s522	7
monkeyc2g2s523	4
monkeyc2g2s524	7
monkeyc2g2s525	4
monkeyc2g2s526	7
monkeyc2g2s527	4
monkeyc2g2s528	7
monkeyc2g2s529	4
monkeyc2g2s530	7
monkeyc2g2s531	4
monkeyc2g2s532	7
monkeyc2g2s533	7
monkeyc2g2s534	7
monkeyc2g2s535	7
monkeyc2g2s536	7
monkeyc2g2s537	7
monkeyc2g2s538	7
monkeyc2g2s539	4
monkeyc2g2s540	7
monkeyc2g2s541	7
monkeyc2g2s542	7
monkeyc2g2s543	4
monkeyc2g2s544	4
monkeyc2g2s545	4
monkeyc2g2s546	7
monkeyc2g2s547	7
monkeyc2g2s548	7
monkeyc2g2s549	4
monkeyc2g2s550	7
monkeyc2g2s551	7
monkeyc2g2s552	7
monkeyc2g2s553	7
monkeyc2g2s554	7
monkeyc2g2s555	7
monkeyc2g2s556	7
monkeyc2g2s557	4
monkeyc2g2s558	7
monkeyc2g2s559	7
monkeyc2g2s560	7
monkeyc2g2s561	7
monkeyc2g2s562	7
monkeyc2g2s563	7
monkeyc2g2s564	4
monkeyc2g2s565	4
monkeyc2g2s566	7
monkeyc2g2s567	4
monkeyc2g2s568	7
monkeyc2g2s569	7
monkeyc2g2s570	7
monkeyc2g2s571	7
monkeyc2g2s572	7
monkeyc2g2s573	7
monkeyc2g2s574	4
monkeyc2g2s575	7
monkeyc2g2s576	7
monkeyc2g2s577	4
monkeyc2g2s578	4
monkeyc2g2s579	7
monkeyc2g2s580	7
monkeyc2g2s581	7
monkeyc2g2s582	7
monkeyc2g2s583	7
monkeyc2g2s584	7
monkeyc2g2s585	4
monkeyc2g2s586	7
monkeyc2g2s587	7
monkeyc2g2s588	7
monkeyc2g2s589	7
monkeyc2g2s590	7
monkeyc2g2s591	7
monkeyc2g2s592	7
monkeyc2g2s593	7
monkeyc2g2s594	7
monkeyc2g2s595	7
monkeyc2g2s596	7
monkeyc2g2s597	7
monkeyc2g2s598	7
monkeyc2g2s599	7
monkeyc2g2s600	4
monkeyc2g2s601	7
monkeyc2g2s602	7
monkeyc2g2s603	7
monkeyc2g2s604	4
monkeyc2g2s605	7
monkeyc2g2s606	7
monkeyc2g2s607	7
monkeyc2g2s608	7
monkeyc2g2s609	7
monkeyc2g2s610	7
monkeyc2g2s611	7
monkeyc2g2s612	7
monkeyc2g2s613	7
monkeyc2g2s614	7
monkeyc2g2s615	4
monkeyc2g2s616	7
monkeyc2g2s617	4
monkeyc2g2s618	7
monkeyc2g2s619	7
monkeyc2g2s620	4
monkeyc2g2s621	7
monkeyc2g2s622	7
monkeyc2g2s623	7
monkeyc2g2s624	7
monkeyc2g2s625	7
monkeyc2g2s626	7
monkeyc2g2s627	7
monkeyc2g2s628	7
monkeyc2g2s629	7
monkeyc2g2s630	7
monkeyc2g2s631	7
monkeyc2g2s632	7
monkeyc2g2s633	7
monkeyc2g2s634	7
monkeyc2g2s635	7
monkeyc2g2s636	7
monkeyc2g2s637	7
monkeyc2g2s638	7
monkeyc2g2s639	7
monkeyc2g2s640	7
monkeyc2g2s641	7
monkeyc2g2s642	4
monkeyc2g2s643	7
monkeyc2g2s644	7
monkeyc2g2s645	7
monkeyc2g2s646	4
monkeyc2g2s647	7
monkeyc2g2s648	7
monkeyc2g2s649	4
monkeyc2g2s650	7
monkeyc2g2s651	7
monkeyc2g2s652	7
monkeyc2g2s653	4
monkeyc2g2s654	7
monkeyc2g2s655	4
monkeyc2g2s656	7
monkeyc2g2s657	7
monkeyc2g2s658	7
monkeyc2g2s659	7
monkeyc2g2s660	4
monkeyc2g2s661	7
monkeyc2g2s662	7
monkeyc2g2s663	7
monkeyc2g2s664	7
monkeyc2g2s665	4
monkeyc2g2s666	7
monkeyc2g2s667	4
monkeyc2g2s668	7
monkeyc2g2s669	7
monkeyc2g2s670	7
monkeyc2g2s671	7
monkeyc2g2s672	7
monkeyc2g2s673	7
monkeyc2g2s674	7
monkeyc2g2s675	7
monkeyc2g2s676	7
monkeyc2g2s677	7
monkeyc2g2s678	7
monkeyc2g2s679	4
monkeyc2g2s680	7
monkeyc2g2s681	7
monkeyc2g2s682	7
monkeyc2g2s683	7
monkeyc2g2s684	7
monkeyc2g2s685	4
monkeyc2g2s686	7
monkeyc2g2s687	4
monkeyc2g2s688	7
monkeyc2g2s689	4
monkeyc2g2s690	7
monkeyc2g2s691	4
monkeyc2g2s692	4
monkeyc2g2s693	7
monkeyc2g2s694	4
monkeyc2g2s695	7
monkeyc2g2s696	7
monkeyc2g2s697	7
monkeyc2g2s698	7
monkeyc2g2s699	7
monkeyc2g2s700	7
monkeyc2g2s701	7
monkeyc2g2s702	4
monkeyc2g2s703	7
monkeyc2g2s704	7
monkeyc2g2s705	7
monkeyc2g2s706	7
monkeyc2g2s707	7
monkeyc2g2s708	7
monkeyc2g2s709	7
monkeyc2g2s710	7
monkeyc2g2s711	7
monkeyc2g2s712	4
monkeyc2g2s713	7
monkeyc2g2s714	7
monkeyc2g2s715	4
monkeyc2g2s716	7
monkeyc2g2s717	7
monkeyc2g2s718	4
monkeyc2g2s719	7
monkeyc2g2s720	7
monkeyc2g2s721	7
monkeyc2g2s722	7
monkeyc2g2s723	7
monkeyc2g2s724	7
monkeyc2g2s725	7
monkeyc2g2s726	7
monkeyc2g2s727	7
monkeyc2g2s728	4
monkeyc2g2s729	7
monkeyc2g2s730	7
monkeyc2g2s731	7
monkeyc2g2s732	7
monkeyc2g2s733	7
monkeyc2g2s734	7
monkeyc2g2s735	7
monkeyc2g2s736	4
monkeyc2g2s737	7
monkeyc2g2s738	7
monkeyc2g2s739	4
monkeyc2g2s740	7
monkeyc2g2s741	7
monkeyc2g2s742	4
monkeyc2g2s743	7
monkeyc2g2s744	7
monkeyc2g2s745	4
monkeyc2g2s746	7
monkeyc2g2s747	7
monkeyc2g2s748	7
monkeyc2g2s749	7
monkeyc2g2s750	7
monkeyc2g2s751	7
monkeyc2g2s752	7
monkeyc2g2s753	7
monkeyc2g2s754	7
monkeyc2g2s755	7
monkeyc2g2s756	7
monkeyc2g2s757	7
monkeyc2g2s758	7
monkeyc2g2s759	7
monkeyc2g2s760	7
monkeyc2g2s761	4
monkeyc2g2s762	7
monkeyc2g2s763	7
monkeyc2g2s764	7
monkeyc2g2s765	7
monkeyc2g2s766	7
monkeyc2g2s767	7
monkeyc2g2s768	4
monkeyc2g2s769	7
monkeyc2g2s770	7
monkeyc2g2s771	7
monkeyc2g2s772	7
monkeyc2g2s773	4
monkeyc2g2s774	7
monkeyc2g2s775	7
monkeyc2g2s776	7
monkeyc2g2s777	7
monkeyc2g2s778	7
monkeyc2g2s779	7
monkeyc2g2s780	4
monkeyc2g2s781	7
monkeyc2g2s782	7
monkeyc2g2s783	4
monkeyc2g2s784	7
monkeyc2g2s785	7
monkeyc2g2s786	7
monkeyc2g2s787	7
monkeyc2g2s788	7
monkeyc2g2s789	7
monkeyc2g2s790	7
monkeyc2g2s791	7
monkeyc2g2s792	7
monkeyc2g2s793	7
monkeyc2g2s794	7
monkeyc2g2s795	4
monkeyc2g2s796	4
monkeyc2g2s797	4
monkeyc2g2s798	7
monkeyc2g2s799	7
monkeyc2g2s800	7
monkeyc2g2s801	7
monkeyc2g2s802	7
monkeyc2g2s803	7
monkeyc2g2s804	7
monkeyc2g2s805	7
monkeyc2g2s806	7
monkeyc2g2s807	7
monkeyc2g2s808	7
monkeyc2g2s809	7
monkeyc2g2s810	4
monkeyc2g2s811	7
monkeyc2g2s812	7
monkeyc2g2s813	4
monkeyc2g2s814	7
monkeyc2g2s815	7
monkeyc2g2s816	4
monkeyc2g2s817	4
monkeyc2g2s818	7
monkeyc2g2s819	4
monkeyc2g2s820	4
monkeyc2g2s821	4
monkeyc2g2s822	4
monkeyc2g2s823	7
monkeyc2g2s824	7
monkeyc2g2s825	7
monkeyc2g2s826	7
monkeyc2g2s827	7
monkeyc2g2s828	7
monkeyc2g2s829	4
monkeyc2g2s830	7
monkeyc2g2s831	7
monkeyc2g2s832	4
monkeyc2g2s833	7
monkeyc2g2s834	7
monkeyc2g2s835	4
monkeyc2g2s836	7
monkeyc2g2s837	7
monkeyc2g2s838	7
monkeyc2g2s839	7
monkeyc2g2s840	7
monkeyc2g2s841	7
monkeyc2g2s842	7
monkeyc2g2s843	7
monkeyc2g2s844	7
monkeyc2g2s845	7
monkeyc2g2s846	7
monkeyc2g2s847	7
monkeyc2g2s848	7
monkeyc2g2s849	7
monkeyc2g2s850	7
monkeyc2g2s851	4
monkeyc2g2s852	7
monkeyc2g2s853	7
monkeyc2g2s854	7
monkeyc2g2s855	7
monkeyc2g2s856	7
monkeyc2g2s857	7
monkeyc2g2s858	7
monkeyc2g2s859	7
monkeyc2g2s860	7
monkeyc2g2s861	7
monkeyc2g2s862	7
monkeyc2g2s863	7
monkeyc2g2s864	4
monkeyc2g2s865	7
monkeyc2g2s866	7
monkeyc2g2s867	7
monkeyc2g2s868	7
monkeyc2g2s869	7
monkeyc2g2s870	7
monkeyc2g2s871	4
monkeyc2g2s872	7
monkeyc2g2s873	7
monkeyc2g2s874	7
monkeyc2g2s875	4
monkeyc2g2s876	7
monkeyc2g2s877	7
monkeyc2g2s878	7
monkeyc2g2s879	7
monkeyc2g2s880	7
monkeyc2g2s881	7
monkeyc2g2s882	7
monkeyc2g2s883	7
monkeyc2g2s884	7
monkeyc2g2s885	7
monkeyc2g2s886	7
monkeyc2g2s887	7
monkeyc2g2s888	7
monkeyc2g2s889	7
monkeyc2g2s890	7
monkeyc2g2s891	7
monkeyc2g2s892	7
monkeyc2g2s893	7
monkeyc2g2s894	7
monkeyc2g2s895	7
monkeyc2g2s896	7
monkeyc2g2s897	7
monkeyc2g2s898	7
monkeyc2g2s899	7
monkeyc2g2s900	7
monkeyc2g2s901	7
monkeyc2g2s902	7
monkeyc2g2s903	7
monkeyc2g2s904	7
monkeyc2g2s905	7
monkeyc2g2s906	7
monkeyc2g2s907	4
monkeyc2g2s908	4
monkeyc2g2s909	4
monkeyc2g2s910	7
monkeyc2g2s911	4
monkeyc2g2s912	7
monkeyc2g2s913	7
monkeyc2g2s914	7
monkeyc2g2s915	7
monkeyc2g2s916	7
monkeyc2g2s917	7
monkeyc2g2s918	7
monkeyc2g2s919	4
monkeyc2g2s920	7
monkeyc2g2s921	7
monkeyc2g2s922	7
monkeyc2g2s923	7
monkeyc2g2s924	7
monkeyc2g2s925	7
monkeyc2g2s926	7
monkeyc2g2s927	7
monkeyc2g2s928	7
monkeyc2g2s929	4
monkeyc2g2s930	7
monkeyc2g2s931	7
monkeyc2g2s932	7
monkeyc2g2s933	7
monkeyc2g2s934	7
monkeyc2g2s935	4
monkeyc2g2s936	4
monkeyc2g2s937	7
monkeyc2g2s938	7
monkeyc2g2s939	7
monkeyc2g2s940	4
monkeyc2g2s941	7
monkeyc2g2s942	7
monkeyc2g2s943	7
monkeyc2g2s944	7
monkeyc2g2s945	7
monkeyc2g2s946	7
monkeyc2g2s947	4
monkeyc2g2s948	4
monkeyc2g2s949	7
monkeyc2g2s950	7
monkeyc2g2s951	7
monkeyc2g2s952	7
monkeyc2g2s953	7
monkeyc2g2s954	7
monkeyc2g2s955	7
monkeyc2g2s956	4
monkeyc2g2s957	4
monkeyc2g2s958	7
monkeyc2g2s959	7
monkeyc2g2s960	7
monkeyc2g2s961	7
monkeyc2g2s962	7
monkeyc2g2s963	7
monkeyc2g2s964	7
monkeyc2g2s965	7
monkeyc2g2s966	7
monkeyc2g2s967	7
monkeyc2g2s968	7
monkeyc2g2s969	7
monkeyc2g2s970	4
monkeyc2g2s971	7
monkeyc2g2s972	7
monkeyc2g2s973	7
monkeyc2g2s974	4
monkeyc2g2s975	4
monkeyc2g2s976	7
monkeyc2g2s977	7
monkeyc2g2s978	7
monkeyc2g2s979	7
monkeyc2g2s980	7
monkeyc2g2s981	4
monkeyc2g2s982	7
monkeyc2g2s983	7
monkeyc2g2s984	7
monkeyc2g2s985	7
monkeyc2g2s986	7
monkeyc2g2s987	4
monkeyc2g2s988	7
monkeyc2g2s989	4
monkeyc2g2s990	7
monkeyc2g2s991	7
monkeyc2g2s992	4
monkeyc2g2s993	7
monkeyc2g2s994	7
monkeyc2g2s995	7
monkeyc2g2s996	7
monkeyc2g2s997	7
monkeyc2g2s998	7
monkeyc2g2s999	4
monkeyc2g2s1000	7
monkeyc3l1s1001	2
monkeyc3l1s1002	2
monkeyc3l1s1003	2
monkeyc3l1s1004	2
monkeyc3l1s1005	2
monkeyc3l1s1006	2
monkeyc3l1s1007	2
monkeyc3l1s1008	2
monkeyc3l1s1009	4
monkeyc3l1s1010	2
monkeyc3l1s1011	4
monkeyc3l1s1012	2
monkeyc3l1s1013	4
monkeyc3l1s1014	4
monkeyc3l1s1015	4
monkeyc3l1s1016	2
monkeyc3l1s1017	4
monkeyc3l1s1018	4
monkeyc3l1s1019	2
monkeyc3l1s1020	2
monkeyc3l1s1021	2
monkeyc3l1s1022	2
monkeyc3l1s1023	4
monkeyc3l1s1024	2
monkeyc3l1s1025	2
monkeyc3l1s1026	4
monkeyc3l1s1027	2
monkeyc3l1s1028	4
monkeyc3l1s1029	2
monkeyc3l1s1030	4
monkeyc3l1s1031	2
monkeyc3l1s1032	4
monkeyc3l1s1033	2
monkeyc3l1s1034	4
monkeyc3l1s1035	2
monkeyc3l1s1036	2
monkeyc3l1s1037	2
monkeyc3l1s1038	4
monkeyc3l1s1039	2
monkeyc3l1s1040	4
monkeyc3l1s1041	4
monkeyc3l1s1042	2
monkeyc3l1s1043	2
monkeyc3l1s1044	4
monkeyc3l1s1045	2
monkeyc3l1s1046	2
monkeyc3l1s1047	4
monkeyc3l1s1048	2
monkeyc3l1s1049	2
monkeyc3l1s1050	2
monkeyc3l1s1051	2
monkeyc3l1s1052	2
monkeyc3l1s1053	4
monkeyc3l1s1054	2
monkeyc3l1s1055	4
monkeyc3l1s1056	2
monkeyc3l1s1057	2
monkeyc3l1s1058	2
monkeyc3l1s1059	2
monkeyc3l1s1060	2
monkeyc3l1s1061	2
monkeyc3l1s1062	2
monkeyc3l1s1063	2
monkeyc3l1s1064	2
monkeyc3l1s1065	2
monkeyc3l1s1066	2
monkeyc3l1s1067	2
monkeyc3l1s1068	2
monkeyc3l1s1069	2
monkeyc3l1s1070	2
